ID,Job_Title,Estimated_Salary_in_USD,Lower_Salary_in_Thousand_$,Upper_Salary_in_Thousand_$,Avg_Salary(in 1000 USD),Job_City,Job_State,Headquarters_City,Headquaters_State,Size,Founded,Type_of_ownership,Industry,Sector,Revenue,Competitors,Lower_Salary,Upper_Salary,Avg_Salary_in_k,company_txt,Job_Location,Age,Python,spark,aws,excel,sql_,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,Degree,Avg_Salary_in_k,degree_new
561,"Scientist/Senior Scientist, Autoimmune",90K-179K,90,179,134.5,Cambridge, MA,Cambridge, MA,201 - 500,2013,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),-1,90,179,134.5,Rubius Therapeutics,MA,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Sr,P,134.5,P
562,Data Scientist,127K-202K,127,202,164.5,San Francisco, CA,San Francisco, CA,201 - 500,2008,Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,127,202,164.5,Samba TV,CA,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,Sr,na,164.5,M
563,Software Engineer - Data Visualization,60K-127K,60,127,93.5,Annapolis Junction, MD,Annapolis Junction, MD,51 - 200,2002,Private,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),-1,60,127,93.5,ClearEdge,MD,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,Jr,M,93.5,M
565,Market Data Analyst,31K-57K,31,57,44,West Palm Beach, FL,West Palm Beach, FL,201 - 500,1991,Public,Telecommunications Manufacturing,Telecommunications,$50 to $100 million (USD),-1,31,57,44,SV Microwave,FL,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,analyst,Jr,M,44,M
566,Staff Data Engineer,105K-194K,105,194,149.5,Austin, TX,Redwood City, CA,501 - 1000,2010,Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,"Splunk, Datadog, Elastic",105,194,149.5,Sumo Logic,TX,31,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,Sr,M,149.5,M
567,Associate Data Engineer,45K-86K,45,86,65.5,Washington, DC,Washington, DC,1001 - 5000,2007,Private,Research & Development,Business Services,Unknown / Non-Applicable,-1,45,86,65.5,EAB,DC,45,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,Jr,M,65.5,M
568,Data Engineer,75K-143K,75,143,109,Herndon, VA,Pleasanton, CA,Jan-50,2015,Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,75,143,109,SpringML,VA,29,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,data engineer,Jr,na,109,P
570,Staff Data Engineer,126K-228K,126,228,177,Mountain View, CA,Mountain View, CA,1001 - 5000,1988,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),"Sony, LG Electronics, Nokia",126,228,177,Samsung Research America,CA,23,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,data engineer,Sr,P,177,P
572,Data Scientist,80K-134K,80,134,107,Arlington, VA,Woburn, MA,201 - 500,2010,Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),-1,80,134,107,Systems & Technology Research,VA,45,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,data scientist,Jr,P,107,P
573,Data Scientist,120K-189K,120,189,154.5,Santa Clara, CA,Santa Clara, CA,501 - 1000,2012,Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,"Skyhigh Networks, Zscaler, NortonLifeLock",120,189,154.5,Netskope,CA,55,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,data scientist,Sr,P,154.5,P
575,Data Scientist,85K-142K,85,142,113.5,Santa Clara, CA,Plainsboro, NJ,Jan-50,-1,Private,Accounting,Accounting & Legal,Less than $1 million (USD),-1,85,142,113.5,Lorven Technologies Inc,CA,37,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,Jr,na,113.5,P
576,Senior Data Scientist,95K-154K,95,154,124.5,Charlotte, NC,Charlotte, NC,1001 - 5000,2017,Public,Insurance Carriers,Insurance,Unknown / Non-Applicable,-1,95,154,124.5,Brighthouse Financial,NC,41,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,Sr,M,124.5,M
577,Data Scientist,111K-176K,111,176,143.5,Brisbane, CA,Brisbane, CA,Jan-50,-1,Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Sequenom,111,176,143.5,CareDx,CA,30,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,Sr,P,143.5,P
578,Data Scientist,87K-140K,87,140,113.5,San Francisco, CA,Baltimore, MD,Jan-50,-1,Private,IT Services,Information Technology,Less than $1 million (USD),-1,87,140,113.5,Serigor Inc.,CA,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,Jr,M,113.5,M
579,Data Scientist,76K-127K,76,127,101.5,Springfield, VA,Reston, VA,10000+,1969,Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,76,127,101.5,Leidos,VA,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,data scientist,Jr,M,101.5,M
580,"Data Analyst, Performance Partnership",54K-92K,54,92,73,New York, NY,Brea, CA,10000+,1935,Subsidiary or Business Segment,Health Care Products Manufacturing,Manufacturing,$2 to $5 billion (USD),"Abbott Laboratories, Roche, Thermo Fisher Scientific",54,92,73,Beckman Coulter Diagnostics,NY,60,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,analyst,Jr,na,73,Fresher
582,Data Scientist,61K-100K,61,100,80.5,New York, NY,London, United Kingdom,10000+,2016,Public,Consulting,Business Services,$2 to $5 billion (USD),"Thomson Reuters, International Data Group",61,100,80.5,IHS Markit,NY,49,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,Jr,M,80.5,M
583,Data Scientist,81K-140K,81,140,110.5,New York, NY,Noida, India,unknown,-1,Private,-1,-1,Unknown / Non-Applicable,-1,81,140,110.5,ALI,NY,22,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,data scientist,Jr,M,110.5,M
585,Staff BI and Data Engineer,80K-148K,80,148,114,San Jose, CA,New York, NY,51 - 200,1998,Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,"Commerce Signals, Cardlytics, Yodlee",80,148,114,Affinity Solutions,CA,55,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data engineer,Sr,M,114,M
586,Data Scientist,108K-171K,108,171,139.5,Foster City, CA,Canton, MI,51 - 200,-1,Private,"Health, Beauty, & Fitness",Consumer Services,$5 to $10 million (USD),-1,108,171,139.5,e-IT Professionals Corp.,CA,32,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,Sr,na,139.5,M
587,Data Scientist,112K-179K,112,179,145.5,New York, NY,North Brunswick, NJ,Jan-50,2011,Private,IT Services,Information Technology,Unknown / Non-Applicable,-1,112,179,145.5,TechProjects,NY,18,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,Sr,na,145.5,M
588,Data Scientist,63K-111K,63,111,87,New York, NY,New York, NY,201 - 500,2007,Private,Lending,Finance,$100 to $500 million (USD),"Fundera, Bond Street, OnDeck",63,111,87,Biz2Credit Inc,NY,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,Jr,na,87,P
589,Data Scientist,75K-126K,75,126,100.5,Holyoke, MA,Holyoke, MA,201 - 500,1885,Private,Banks & Credit Unions,Finance,$50 to $100 million (USD),-1,75,126,100.5,PeoplesBank,MA,40,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,Jr,M,100.5,M
590,Data Scientist Manager,110K-184K,110,184,147,New York, NY,Paris, France,10000+,1967,Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),"Accenture, CGI, Sopra Steria",110,184,147,Capgemini,NY,56,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,data scientist,Sr,M,147,M
591,Data Engineer,76K-145K,76,145,110.5,New York, NY,New York, NY,201 - 500,1914,Private,Insurance Carriers,Insurance,$100 to $500 million (USD),"Travelers, Chubb, Crum & Forster",76,145,110.5,GNY Insurance Companies,NY,60,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,Jr,M,110.5,M
594,Marketing Data Analyst,36K-62K,36,62,49,Exton, PA,Exton, PA,501 - 1000,1937,Nonprofit Organization,Banks & Credit Unions,Finance,Unknown / Non-Applicable,"TruMark Financial, North Island Credit Union, CommunityAmerica Credit Union",36,62,49,Citadel Federal Credit Union,PA,38,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,analyst,Jr,na,49,Fresher
595,Data Scientist,70K-118K,70,118,94,Waltham, MA,Memphis, TN,51 - 200,-1,Private,Consulting,Business Services,$5 to $10 million (USD),-1,70,118,94,"Conch Technologies, Inc",MA,24,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,data scientist,Jr,M,94,M
597,Senior Data Scientist,94K-153K,94,153,123.5,New York, NY,New York, NY,1001 - 5000,1999,Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),Oracle,94,153,123.5,Medidata Solutions,NY,35,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,Sr,M,123.5,M
599,"Principal Scientist, Hematology",54K-115K,54,115,84.5,Rochester, NY,Rochester, NY,10000+,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1,54,115,84.5,Rochester Regional Health,NY,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Jr,P,84.5,P
600,Data Analyst,50K-92K,50,92,71,Alexandria, VA,Alexandria, VA,501 - 1000,1989,Private,IT Services,Information Technology,$100 to $500 million (USD),"CSC, Booz Allen Hamilton, ManTech",50,92,71,CALIBRE Systems,VA,48,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,analyst,Jr,na,71,Fresher
601,Software Data Engineer - College,49K-97K,49,97,73,Corvallis, OR,Palo Alto, CA,10000+,1939,Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1,49,97,73,HP Inc.,OR,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,Jr,M,73,M
602,"Director - Data, Privacy and AI Governance",67K-135K,67,135,101,Boston, MA,Springfield, MA,5001 - 10000,1851,Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,67,135,101,MassMutual,MA,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,director,Jr,na,101,P
603,Staff Machine Learning Engineer,138K-224K,138,224,181,San Francisco, CA,San Francisco, CA,201 - 500,2007,Private,Internet,Information Technology,$10 to $25 million (USD),"FLURRY, Chartboost",138,224,181,Tapjoy,CA,56,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,machine learning engineer,Sr,na,181,M
604,Data Scientist,80K-139K,80,139,109.5,San Diego, CA,Falls Church, VA,10000+,1939,Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,80,139,109.5,Northrop Grumman,CA,54,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,Jr,na,109.5,P
605,Lead Data Scientist,158K-211K,158,211,184.5,Bellevue, WA,Foster City, CA,10000+,1958,Public,IT Services,Information Technology,$10+ billion (USD),"American Express, Mastercard, Discover",158,211,184.5,Visa Inc.,WA,54,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,data scientist,Sr,na,184.5,M
606,Senior Data Scientist - Algorithms,150K-180K,150,180,165,New York, NY,New York, NY,201 - 500,2014,Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,150,180,165,Quartet Health,NY,35,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,data scientist,Sr,M,165,M
607,Information Security Data Analyst,42K-80K,42,80,61,Chicago, IL,Chicago, IL,10000+,1928,Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),"Cisco Systems, Huawei Technologies, IBM",42,80,61,Motorola Solutions,IL,39,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,analyst,Jr,M,61,M
608,Lead Data Engineer,190K-220K,190,220,205,Mountain View, CA,Mountain View, CA,51 - 200,2010,Private,Internet,Information Technology,$50 to $100 million (USD),"Credit Karma, LendUp, SoFi",190,220,205,Credit Sesame,CA,41,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,Sr,na,205,M
609,Data Analyst,42K-77K,42,77,59.5,New York, NY,New York, NY,1001 - 5000,2006,School / School District,K-12 Education,Education,$100 to $500 million (USD),-1,42,77,59.5,Success Academy Charter Schools,NY,49,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,Jr,na,59.5,Fresher
610,Scientist Manufacturing - Kentucky BioProcessing,68K-139K,68,139,103.5,Owensboro, KY,Winston-Salem, NC,5001 - 10000,1875,Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,68,139,103.5,Reynolds American,KY,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Jr,na,103.5,P
613,Consultant - Analytics Consulting,54K-71K,54,71,62.5,Hartford, CT,Bengaluru, India,10000+,1981,Public,IT Services,Information Technology,$10+ billion (USD),"Tata Consultancy Services, Accenture, Cognizant Technology Solutions",54,71,62.5,Infosys,CT,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data analitics,Jr,na,62.5,Fresher
614,Data Analytics Project Manager,34K-92K,34,92,63,Springfield, MA,Springfield, MA,5001 - 10000,1851,Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,34,92,63,MassMutual,MA,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data scientist project manager,Jr,M,63,M
616,Data Analyst,47K-85K,47,85,66,New York, NY,New York, NY,Jan-50,1980,Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),"The Execu|Search Group, Prime Staffing",47,85,66,AXION Healthcare Solutions,NY,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,Jr,na,66,Fresher
617,Data Engineer,65K-124K,65,124,94.5,Orange, CA,Orange, CA,501 - 1000,2013,Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,65,124,94.5,Alignment Healthcare,CA,27,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,Jr,M,94.5,M
619,Data Scientist,56K-95K,56,95,75.5,New York, NY,New York, NY,51 - 200,2012,Private,Education Training Services,Education,Unknown / Non-Applicable,"Harvard Business School, Coursera, edX",56,95,75.5,ExecOnline,NY,53,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,Jr,na,75.5,Fresher
622,Machine Learning Engineer,62K-112K,62,112,87,Fort Belvoir, VA,Lorton, VA,501 - 1000,1954,Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),"Harris, Fibertek",62,112,87,Mteq,VA,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,machine learning engineer,Jr,na,87,P
623,Senior Data Scientist Oncology,107K-173K,107,173,140,Gaithersburg, MD,Cambridge, United Kingdom,10000+,1913,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",107,173,140,AstraZeneca,MD,40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,Sr,P,140,P
624,Data Scientist,64K-108K,64,108,86,Silver Spring, MD,Reston, VA,201 - 500,2006,Private,IT Services,Information Technology,$25 to $50 million (USD),-1,64,108,86,Brillient,MD,34,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,data scientist,Jr,M,86,M
625,Senior Data Scientist,89K-144K,89,144,116.5,Palo Alto, CA,Palo Alto, CA,Jan-50,2012,Private,Internet,Information Technology,Unknown / Non-Applicable,-1,89,144,116.5,Entefy,CA,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,Sr,M,116.5,M
627,Senior Scientist (Neuroscience),109K-200K,109,200,154.5,Marlborough, MA,Marlborough, MA,1001 - 5000,2010,Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),"Shire, GlaxoSmithKline, Allergan",109,200,154.5,Sunovion,MA,50,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Sr,P,154.5,P
629,Machine Learning Engineer - Regulatory,61K-113K,61,113,87,Lenexa, KS,Chicago, IL,501 - 1000,1973,Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),-1,61,113,87,Cboe Global Markets,KS,59,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,machine learning engineer,Jr,na,87,P
630,Marketing Data Analyst,35K-62K,35,62,48.5,Highland, CA,Highland, CA,1001 - 5000,1986,Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),-1,35,62,48.5,San Manuel Casino,CA,28,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,analyst,Jr,M,48.5,M
631,Data Engineer,55K-105K,55,105,80,Houston, TX,Irvine, CA,501 - 1000,2002,Private,IT Services,Information Technology,$1 to $2 billion (USD),"World Wide Technology, Presidio, Optiv",55,105,80,Trace3,TX,29,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,Jr,na,80,Fresher
632,Medical Laboratory Scientist,18K-25K,37,52,44.5,Burleson, TX,Arlington, TX,1001 - 5000,1977,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),-1,37,52,44.5,Texas Health Huguley Hospital,TX,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Jr,na,44.5,Fresher
633,R&D Specialist/ Food Scientist,39K-66K,39,66,52.5,Hoopeston, IL,Flower Mound, TX,501 - 1000,-1,Private,Food & Beverage Manufacturing,Manufacturing,$100 to $500 million (USD),-1,39,66,52.5,Teasdale Latin Foods,IL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Jr,na,52.5,Fresher
634,Principal Data Scientist,135K-211K,135,211,173,San Jose, CA,Falls Church, VA,10000+,1939,Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,135,211,173,Northrop Grumman,CA,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,Sr,M,173,M
635,Data Engineer,57K-80K,57,80,68.5,Phoenix, AZ,Campbell, CA,501 - 1000,1997,Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Accenture, Deloitte, IBM",57,80,68.5,Saama Technologies Inc,AZ,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,Jr,na,68.5,Fresher
636,Data Scientist - Alpha Insights,129K-215K,129,215,172,New York, NY,New York, NY,1001 - 5000,2001,Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,-1,129,215,172,Two Sigma,NY,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,Sr,P,172,P
637,"Data Scientist, Office of Data Science",86K-143K,86,143,114.5,Boston, MA,Boston, MA,10000+,1912,Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",86,143,114.5,Liberty Mutual Insurance,MA,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,Sr,na,114.5,M
638,"Associate Principal Scientist, Pharmacogenomics",63K-127K,63,127,95,Gaithersburg, MD,Cambridge, United Kingdom,10000+,1913,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",63,127,95,AstraZeneca,MD,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Jr,P,95,P
639,Data Scientist - Systems Engineering,50K-89K,50,89,69.5,Bedford, MA,Bedford, MA,5001 - 10000,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",50,89,69.5,MITRE,MA,51,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,data scientist,Jr,na,69.5,Fresher
640,Data Engineer,43K-86K,43,86,64.5,New York, NY,New York, NY,501 - 1000,2003,Private,Research & Development,Business Services,Unknown / Non-Applicable,"Coleman Research, AlphaSights, Third Bridge",43,86,64.5,Guidepoint,NY,40,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,Jr,na,64.5,Fresher
642,"Scientist, Bacteriology",74K-149K,74,149,111.5,Concord, CA,Concord, CA,201 - 500,-1,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),-1,74,149,111.5,Cerus Corporation,CA,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Jr,P,111.5,P
643,Data Scientist,71K-124K,71,124,97.5,New York, NY,New York, NY,501 - 1000,2007,Private,Consumer Product Rental,Consumer Services,Unknown / Non-Applicable,"National Debt Relief, Freedom Financial Network",71,124,97.5,Strategic Financial Solutions,NY,18,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,Jr,na,97.5,P
644,"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",113K-196K,113,196,154.5,Cambridge, MA,OSAKA, Japan,10000+,1781,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",113,196,154.5,Takeda Pharmaceuticals,MA,37,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,data engineer,Sr,M,154.5,M
645,Senior Research Scientist-Machine Learning,81K-167K,81,167,124,Pittsburgh, PA,Pittsburgh, PA,501 - 1000,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1,81,167,124,Software Engineering Institute,PA,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,machine learning engineer,Sr,P,124,P
646,Data Scientist,69K-121K,69,121,95,New York, NY,Norwalk, CT,201 - 500,2011,Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"Healthfirst (New York), naviHealth",69,121,95,"Remedy BPCI Partners, LLC.",NY,39,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,Jr,na,95,P
647,Senior Data Scientist,97K-160K,97,160,128.5,Chicago, IL,Chicago, IL,201 - 500,2008,Private,Consulting,Business Services,$50 to $100 million (USD),-1,97,160,128.5,Maven Wave Partners,IL,24,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,Sr,na,128.5,M
648,Principal Data Scientist,150K-238K,150,238,194,San Francisco, CA,San Francisco, CA,501 - 1000,2006,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,"Granular, Intuit, John Deere",150,238,194,The Climate Corporation,CA,25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,Sr,na,194,M
651,Data Scientist,77K-132K,77,132,104.5,New York, NY,New York, NY,201 - 500,2005,Public,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,77,132,104.5,Crossix Solutions,NY,40,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,Jr,M,104.5,M
652,Clinical Laboratory Scientist,24K-39K,49,81,65,Vail, CO,Vail, CO,501 - 1000,1966,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1,49,81,65,Vail Health,CO,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Jr,na,65,Fresher
653,Data Engineer - Consultant (Charlotte Based),59K-112K,59,112,85.5,Charlotte, NC,Chicago, IL,201 - 500,2008,Private,IT Services,Information Technology,Unknown / Non-Applicable,-1,59,112,85.5,Clarity Insights,NC,39,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,Jr,na,85.5,Fresher
654,"Data Analyst 1, full-time contract worker for up to 12 months",35K-65K,35,65,50,Salt Lake City, UT,Salt Lake City, UT,10000+,-1,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,-1,35,65,50,The Church of Jesus Christ of Latter-day Saints,UT,25,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,Jr,na,50,Fresher
655,Data Engineer,79K-147K,79,147,113,Aliso Viejo, CA,Seoul, South Korea,1001 - 5000,1997,Public,Video Games,Media,$10+ billion (USD),"Blizzard Entertainment, Riot Games, Electronic Arts",79,147,113,NCSOFT,CA,36,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,data engineer,Jr,na,113,P
658,"Scientist, Immuno-Oncology",62K-119K,62,119,90.5,Cambridge, MA,Brentford, United Kingdom,10000+,1830,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Pfizer, AstraZeneca, Merck",62,119,90.5,GSK,MA,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Jr,M,90.5,M
660,Senior Data Scientist,119K-187K,119,187,153,Los Angeles, CA,Los Angeles, CA,51 - 200,2008,Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Foursquare,119,187,153,Factual,CA,40,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,Sr,na,153,M
661,Products Data Analyst II,90K-157K,90,157,123.5,Dublin, CA,Dublin, CA,1001 - 5000,1988,Public,Consulting,Business Services,$2 to $5 billion (USD),"Paychex, Insperity, ADP",90,157,123.5,TriNet,CA,41,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,analyst,Sr,M,123.5,M
662,Lead Data Analyst,32K-62K,32,62,47,New York, NY,New York, NY,201 - 500,2010,Private,Internet,Information Technology,$10 to $25 million (USD),-1,32,62,47,Signpost,NY,43,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,analyst,Jr,na,47,Fresher
